Resolution,Similarity,Time
10,0.17458109435180225,2.4625144004821777
1,1,3.580803632736206
2,0.24995790608004578,2.7075750827789307
5,0.03996817699651462,2.4029674530029297
10,0.00997204963715041,2.353160858154297
1,1,3.2117841243743896
2,0.6854709692054699,2.693237066268921
5,0.3462911638539859,2.361862897872925
10,0.018274368750313796,2.3098971843719482
1,1,3.4705162048339844
2,0.8070497183135371,2.6915295124053955
5,0.4692616447799823,2.36733341217041
10,0.3360580727719688,2.312930107116699
1,1,3.4462554454803467
2,0.7524750618634832,2.4305386543273926
5,0.5146614472364586,2.3795690536499023
10,0.4144475526207868,2.3400557041168213
1,1,3.4642491340637207
2,0.7242583150052272,2.6277661323547363
5,0.47883335708213937,2.4205713272094727
10,0.3420205624847495,2.3544132709503174
1,1,3.0555295944213867
2,0.24995790608004578,2.2908198833465576
5,0.03996817699651462,2.277493715286255
10,0.00997204963715041,2.1709036827087402
1,1,3.4807636737823486
2,0.6724029930308196,2.585113525390625
5,0.33697307847061464,2.458289623260498
10,0.2276532340133777,2.4543232917785645
1,1,3.414712429046631
2,0.8140044721362619,2.616960287094116
5,0.530163464912101,2.398510456085205
10,0.24218716015669003,2.375683307647705
1,1,3.1250851154327393
2,0.24995790608004578,2.6013541221618652
5,0.03996817699651462,2.407824993133545
10,0.00997204963715041,2.3026227951049805
1,1,3.402310609817505
2,0.24995790608004578,2.5658764839172363
5,0.03996817699651462,2.4126596450805664
10,0.00997204963715041,2.375980854034424
1,1,3.0164897441864014
2,0.7488985898679135,2.3757410049438477
5,0.41480486396382743,2.166963815689087
10,0.22306410062130624,2.047229051589966
1,1,3.424813985824585
2,0.24995790608004578,2.6983277797698975
5,0.03996817699651462,2.271623373031616
10,0.00997204963715041,2.434391975402832
1,1,3.4483859539031982
2,0.7639690888837489,2.541733503341675
5,0.010258263720077961,2.3958897590637207
10,0.04111532884007608,2.333174705505371
1,1,3.474195957183838
2,0.7580949776431496,2.4570329189300537
5,0.3903205879802191,2.25502610206604
10,0.020913511374545474,2.312025785446167
1,1,3.364974021911621
2,0.6380661747997387,2.559816598892212
5,0.4103196877969182,2.4128379821777344
10,0.3224495092252228,2.34140944480896
1,1,3.112065553665161
2,0.6338606466138552,2.24499773979187
5,0.3803731343415387,2.118116855621338
10,0.2767264955383234,2.278843879699707
1,1,3.399495840072632
2,0.24995790608004578,2.551736831665039
5,0.03996817699651462,2.369940757751465
10,0.00997204963715041,2.3151519298553467
1,1,3.3373148441314697
2,0.24995790608004578,2.476276159286499
5,0.03996817699651462,2.164416551589966
10,0.00997204963715041,2.051778793334961
1,1,3.465120553970337
2,0.6651129057977689,2.635679006576538
5,0.2615789626410191,2.2661972045898438
10,0.1101401245381496,2.2968738079071045
1,1,3.376248836517334
2,0.6399492678574876,2.6602516174316406
5,0.4040503491787874,2.4575822353363037
10,0.2999884027345562,2.439213514328003
1,1,3.469632625579834
2,0.24995790608004578,2.6334173679351807
5,0.03996817699651462,2.3823671340942383
10,0.00997204963715041,2.3520662784576416
1,1,3.5458457469940186
2,0.24995790608004578,2.5534026622772217
5,0.03996817699651462,2.413694143295288
10,0.00997204963715041,2.32277250289917
1,1,3.4195749759674072
2,0.7444178868220604,2.557884931564331
5,0.4623006720727154,2.3654849529266357
10,0.2662103685743631,2.3196215629577637
1,1,3.493868589401245
2,0.24995790608004578,2.322754144668579
5,0.03996817699651462,2.268876552581787
10,0.00997204963715041,1.9535176753997803
1,1,3.432861804962158
2,0.7281674363334548,2.596330404281616
5,0.34046190561952505,2.380732297897339
10,0.16989031161930593,2.347470283508301
1,1,3.6057369709014893
2,0.24995790608004578,2.4970617294311523
5,0.03996817699651462,2.3474881649017334
10,0.00997204963715041,2.284088373184204
1,1,3.755842685699463
2,0.6273184825507363,2.605555295944214
5,0.3708257874668544,2.348809242248535
10,0.28294349736674196,2.2758219242095947
1,1,2.8728244304656982
2,0.24995790608004578,2.3164026737213135
5,0.03996817699651462,2.410583972930908
10,0.00997204963715041,2.3984851837158203
1,1,3.362717628479004
2,0.24995790608004578,2.6272544860839844
5,0.03996817699651462,2.374796152114868
10,0.00997204963715041,2.3301281929016113
1,1,3.4118587970733643
2,0.7470055751195036,2.5163559913635254
5,0.5065339818991018,2.2987053394317627
10,0.3545100040348712,2.269613027572632
1,1,3.0011420249938965
2,0.8422896793473948,2.457954168319702
5,0.7425870464918761,2.421841621398926
10,0.6703129417718805,2.3973817825317383
1,1,3.3689653873443604
2,0.7051968815327142,2.3527679443359375
5,0.04185231016347308,2.0595521926879883
10,0.16783118371507558,2.1008150577545166
1,1,3.3028910160064697
2,0.3770916686552415,2.5203657150268555
5,0.09203198650513236,2.4487318992614746
10,0.03455660765349152,2.3622090816497803
1,1,3.450988292694092
2,0.7782344742197808,2.422978162765503
5,0.002464286931278454,2.314105749130249
10,0.009876911951240575,2.2961833477020264
1,1,3.3819291591644287
2,0.4451631279711292,2.5652756690979004
5,0.25479712835278073,2.3911075592041016
10,0.17875273982343234,2.2914066314697266
1,1,3.250145196914673
2,0.6867973257005323,2.495347261428833
5,0.41711598231677804,2.223236560821533
10,0.3039496121762311,2.019998073577881
1,1,3.4101998805999756
2,0.8264916214870093,2.545901298522949
5,0.3078376337245476,2.3935694694519043
10,0.005178964367140709,2.3235669136047363
1,1,3.0164551734924316
2,0.515618338163673,2.2946066856384277
5,0.22195184388767525,2.113316774368286
10,0.18255312584436642,1.8986949920654297
1,1,3.389099597930908
2,0.24995851499537586,2.501063585281372
5,0.03996406394503897,2.3159022331237793
10,0.009969084423305588,2.2977294921875
1,1,3.3929975032806396
2,0.954216160747712,2.5417635440826416
5,0.5745146335867717,2.0195069313049316
10,0.03897407191641879,2.045262098312378
1,1,3.5373895168304443
2,0.24995790608004578,2.57999587059021
5,0.03996817699651462,2.280895709991455
10,0.00997204963715041,2.304391622543335
1,1,3.4315338134765625
2,0.24995790608004578,2.5703859329223633
5,0.03996817699651462,2.3563039302825928
10,0.00997204963715041,2.3250339031219482
1,1,3.068833589553833
2,0.7531626380569801,2.5973832607269287
5,0.4653921626543313,2.233358144760132
10,0.2514054348888929,2.2804739475250244
1,1,3.2237348556518555
2,0.24995790608004578,2.558121681213379
5,0.03996817699651462,2.3193647861480713
10,0.00997204963715041,2.2751927375793457
1,1,3.4238691329956055
2,0.24995790608004578,2.5829789638519287
5,0.03996817699651462,2.3746368885040283
10,0.00997204963715041,2.440945625305176
1,1,3.4708099365234375
2,0.6874651830225101,2.4829607009887695
5,0.4680715927946712,2.243255376815796
10,0.2047512172413507,2.1833364963531494
1,1,3.516791582107544
2,6.885892729477846e-4,2.5794436931610107
5,0.03996817699651462,2.3728530406951904
10,0.00997204963715041,2.3646130561828613
1,1,3.3681626319885254
2,0.8542390723358428,2.5755460262298584
5,0.4229489587166887,2.3675479888916016
10,0.2095544898927423,2.2759413719177246
1,1,3.2960197925567627
2,0.24995790608004578,2.473100185394287
5,0.03996817699651462,2.392653465270996
10,0.00997204963715041,2.335705041885376
1,1,3.4785878658294678
2,0.6858172273242114,2.574399709701538
5,0.4299694052910422,2.364377498626709
10,0.29048451085881,2.2588555812835693
1,1,3.350762367248535
2,0.6416668324911997,2.5077342987060547
5,0.27242676964291,2.3564157485961914
10,0.05475393921139068,2.3167595863342285
1,1,2.813521146774292
2,0.7024422603168283,2.150130271911621
5,0.22103727723006586,2.103151798248291
10,0.06378608153829457,2.3024792671203613
1,1,3.5260894298553467
2,0.7468874597561329,2.478788375854492
5,0.4839060313027645,2.308913230895996
10,0.3019018997018208,2.31023907661438
1,1,3.3209640979766846
2,0.8055781116436681,2.5057504177093506
5,0.5627198802812287,2.3365635871887207
10,0.413493460226548,2.1163947582244873
1,1,3.3121514320373535
2,3.241996187808636e-4,2.602159261703491
5,1.323449569421014e-4,2.347417116165161
10,6.475356907240526e-5,2.3786768913269043
1,1,2.9766297340393066
2,0.8476490505869061,2.172675371170044
5,0.6272378141788791,2.1289877891540527
10,0.046641993972532804,1.938018798828125
1,1,3.4435524940490723
2,0.8592303021501575,2.501953601837158
5,0.38164057895977505,2.328096628189087
10,0.1428288359487689,2.3449854850769043
1,1,3.138608455657959
2,0.5657463101970146,2.5693163871765137
5,0.2025881432683646,2.2612662315368652
10,0.12389187755720565,2.2441153526306152
1,1,3.562648296356201
2,0.5105935890566022,2.5398199558258057
5,0.17738699998469487,2.035381317138672
10,0.10797611094730794,2.343618869781494
1,1,2.9258298873901367
2,0.24995790608004578,2.2359225749969482
5,0.03996817699651462,1.9447884559631348
10,0.00997204963715041,2.050952434539795
1,1,3.4616944789886475
2,0.8074415597256925,2.605076789855957
5,0.6485129433975807,2.3338770866394043
10,0.5692102542774223,2.35758900642395
1,1,3.3263556957244873
2,0.7936616706524606,2.17436146736145
5,0.46498038758431587,2.045152425765991
10,0.2957074136091254,2.060765027999878
1,1,3.505465030670166
2,0.7612581874359753,2.614423990249634
5,0.527371934276382,2.281604290008545
10,0.36726247369101694,2.238252639770508
1,1,3.240208625793457
2,0.7401754217579075,2.4828226566314697
5,0.3837689280492493,2.295109510421753
10,0.19150963220588152,2.3083760738372803
1,1,3.380220890045166
2,0.24995790608004578,2.7069742679595947
5,0.03996817699651462,2.3016743659973145
10,0.00997204963715041,2.277602434158325
1,1,3.4459574222564697
2,0.24995790608004578,2.4945952892303467
5,0.03996817699651462,2.2616562843322754
10,0.00997204963715041,2.1576101779937744
1,1,3.3393595218658447
2,0.24995790608004578,2.638455867767334
5,0.03996817699651462,2.3876163959503174
10,0.00997204963715041,2.3405823707580566
1,1,3.3278355598449707
2,0.6362845814785765,2.462871551513672
5,0.3634915036918004,1.9022581577301025
10,0.2694547270720826,1.9884591102600098
1,1,2.8356375694274902
2,0.24995790608004578,2.5981390476226807
5,3.122513827852705e-4,2.4142987728118896
10,0.00997204963715041,2.2990145683288574
1,1,3.4350414276123047
2,0.7670628006066734,2.611307382583618
5,0.4382858453576843,2.342902183532715
10,0.25228500381231705,2.1289563179016113
1,1,2.9033398628234863
2,0.7066634598689798,2.53611159324646
5,0.40298297632474034,2.360175371170044
10,0.1267080507798517,2.399031639099121
1,1,3.158001661300659
2,0.0026877194202155463,2.3101606369018555
5,0.001427434892732665,2.118558883666992
10,0.00997204963715041,2.0111684799194336
1,1,3.445708751678467
2,0.7400152657563122,2.371241569519043
5,0.45964911779086026,2.2552599906921387
10,0.18599032113940997,2.338061809539795
1,1,3.2731494903564453
2,0.815308934692642,2.411562204360962
5,0.6560151428471859,2.3752410411834717
10,0.5327372522723247,2.3007302284240723
1,1,3.3583693504333496
2,0.24995790608004578,2.5228402614593506
5,0.03996817699651462,2.432565450668335
10,0.00997204963715041,2.447261095046997
1,1,2.9200899600982666
2,0.8163649838968984,2.204843759536743
5,0.4999792707299848,2.2288143634796143
10,0.07562615915606753,2.0652787685394287
1,1,2.9874870777130127
2,0.816248841605135,2.355839490890503
5,0.4926606144572267,2.2076659202575684
10,0.306371966554621,2.327359199523926
1,1,3.0304551124572754
2,0.6201861932341287,2.2177982330322266
5,0.1148711321408556,2.2172279357910156
10,0.05746393603407924,2.2283318042755127
1,1,3.391756772994995
2,0.8106882191008496,2.197462320327759
5,0.46058565872173995,2.292480707168579
10,0.2509765452678015,2.391024589538574
1,1,3.0015993118286133
2,0.8103513988345418,2.4731221199035645
5,0.6414671905125129,2.501877784729004
10,0.4951103734510848,2.2741899490356445
1,1,3.458991289138794
2,0.24995790608004578,2.582937002182007
5,0.03996817699651462,2.446972608566284
10,0.00997204963715041,2.282052516937256
1,1,2.8418266773223877
2,0.81821590314858506,2.424469470977783
5,0.4867985540246489,2.2447195053100586
10,0.30413400167070653,1.9988088607788086
1,1,3.106994390487671
2,0.7867936484795054,2.177978754043579
5,0.40928451378898417,2.099942684173584
10,0.22791191706936514,2.2921974658966064
1,1,3.296800374984741
2,0.7713622924421905,2.5876717567443848
5,0.48461242858067793,2.3335304260253906
10,0.29186715622173903,2.1942338943481445
1,1,3.0143637657165527
2,0.25017959137409995,2.6019110679626465
5,0.0399481674021361,2.2530274391174316
10,0.009969810268797357,2.123565673828125
1,1,3.3262619972229004
2,0.5007409372901973,2.470136880874634
5,0.2569423129938366,2.3487391471862793
10,0.13388726821088523,2.261772394180298
1,1,2.9223074913024902
2,0.8267623524404243,2.1534156799316406
5,0.6248640491278817,2.0868260860443115
10,0.4827698110291921,2.0839571952819824
1,1,3.3933136463165283
2,0.7327739822105166,2.612971067428589
5,0.24571153537519752,2.427377700805664
10,0.06574333177071559,2.3936984539031982
1,1,3.332139492034912
2,0.6864193724187271,2.300983428955078
5,0.3392106193655072,2.389953851699829
10,0.19546510261215086,2.2117133140563965
1,1,3.072101593017578
2,0.24995790608004578,2.4123783111572266
5,0.03996817699651462,2.105506420135498
10,0.00997204963715041,2.344254732131958
1,1,3.406942367553711
2,0.7083903927122043,2.596003770828247
5,0.43900455540693045,2.3143930435180664
10,0.29239632509450914,2.272225856781006
1,1,3.4453208446502686
2,0.6918067816575227,2.499793767929077
5,0.37917957546878595,2.3825643062591553
10,0.23651301060704422,2.2840945720672607
1,1,3.3439738750457764
2,0.2497722482629232,2.4399406909942627
5,0.0398317493438044,2.4120028018951416
10,0.009890288305136215,2.3121907711029053
1,1,3.3635611534118652
2,0.24998597467962164,2.478360891342163
5,0.03987866094255496,2.387730121612549
10,0.00989519746315348,2.3287410736083984
1,1,3.2825276851654053
2,0.24996051887980641,2.6043360233306885
5,0.03998752266085783,2.3780806064605713
10,0.009947937127784398,2.362950563430786
1,1,3.287551164627075
2,0.24995790608004578,2.234114170074463
5,0.03996817699651462,2.3005318641662598
10,0.00997204963715041,2.3642444610595703
1,1,3.4466941356658936
2,0.4347693666611378,2.4703643321990967
5,0.11423437894630499,2.3073248863220215
10,0.04479481475732527,2.4383232593536377
1,1,3.392900228500366
2,0.8029741397462058,2.509938955307007
5,0.5439884344571049,2.4569478034973145
10,0.3413281453105969,2.230933666229248
1,1,3.497279644012451
2,0.24995790608004578,2.638057231903076
5,0.03996817699651462,2.412524938583374
10,0.00997204963715041,2.3650126457214355
1,1,3.3905038833618164
2,0.8251582659102172,2.5046088695526123
5,0.01001196687205688,1.9991827011108398
10,0.04012816608281134,2.0249578952789307
1,1,3.542785406112671
2,0.563689937325086,2.646580219268799
5,0.1409489429970924,2.388533115386963
10,0.10584350174494268,2.291306495666504
1,1,2.9696743488311768
2,0.2500106399224913,2.3397786617279053
5,0.03976702325010827,2.3935534954071045
10,0.009868841049572025,2.3144493103027344
1,1,3.422145366668701
2,1.545812653556251e-4,2.2936205863952637
5,6.21589066819823e-5,2.3855502605438232
10,3.1961697554969266e-5,1.9806811809539795
1,1,3.4788639545440674
2,0.8429509174959956,2.6249964237213135
5,0.657425270340106,2.404773235321045
10,0.47630716508862786,2.139540195465088
1,1,2.7790894508361816
2,0.24995790608004578,2.2466273307800293
5,0.03996817699651462,2.0518956184387207
10,0.00997204963715041,2.4249162673950195
1,1,3.370429277420044
2,0.7306087377214472,2.5515670776367188
5,0.5010330541150192,2.299764394760132
10,0.2993039469664716,2.3313961029052734
1,1,2.975726842880249
2,0.24995790608004578,2.2709364891052246
5,0.03996817699651462,2.0466737747192383
10,0.00997204963715041,2.0395169258117676
1,1,3.079479217529297
2,0.8136818310967178,2.5806353092193604
5,0.5588860393893416,2.2954394817352295
10,0.4312144465542134,2.326467752456665
1,1,3.3570902347564697
2,0.24995790608004578,2.557093620300293
5,0.03996817699651462,2.2305407524108887
10,0.00997204963715041,2.305356025695801
1,1,3.43178391456604
2,0.827120184842134,2.5763866901397705
5,0.6084574188068508,2.3718247413635254
10,0.5237248691182079,2.399582862854004
1,1,2.7595202922821045
2,0.5336658396988079,2.4121553897857666
5,0.2762917188543342,2.2837882041931152
10,0.1271878414219014,2.2746312618255615
1,1,3.280273199081421
2,0.5893797916322941,2.244845151901245
5,0.01617032010409068,2.125232458114624
10,0.06527039520107965,1.9133679866790771
1,1,3.516433000564575
2,0.5994365890713823,2.6150612831115723
5,0.2627966762043021,2.4536292552948
10,0.17368246954234381,2.3237080574035645
1,1,3.471608877182007
2,0.7740269541085463,2.5468909740448
5,0.4423786980015835,2.3475866317749023
10,0.2369221448274701,2.241549491882324
1,1,3.4666738510131836
2,0.8537806385001563,2.605053663253784
5,0.6741044206349954,2.299895763397217
10,0.4904856972691422,2.2788164615631104
1,1,3.245992422103882
2,0.2501270429423513,2.5434072017669678
5,2.482105170176774e-4,2.4049055576324463
10,6.354194467567367e-5,2.2989883422851562
1,1,3.389033794403076
2,0.5783167060495157,2.64217209815979
5,0.3123703356929982,2.4130091667175293
10,0.1471157435233538,2.3802926540374756
1,1,3.525285005569458
2,0.24995790608004578,2.6193442344665527
5,0.03996817699651462,2.447018623352051
10,0.00997204963715041,2.3318734169006348
1,1,3.49786114692688
2,0.24995790608004578,2.6170759201049805
5,0.03996817699651462,2.357680082321167
10,4.77131561586144e-5,2.3878514766693115
1,1,3.363725185394287
2,0.24995790608004578,2.546764850616455
5,1.4748404795761853e-4,2.300231456756592
10,4.1724057059206734e-5,2.2635843753814697
1,1,3.494224786758423
2,0.6985687293074515,2.6255931854248047
5,0.3810971274401562,2.4173293113708496
10,0.20205272002892855,2.393346071243286
1,1,3.402883529663086
2,0.8353023696852164,2.293565511703491
5,0.5421770096918506,2.0248711109161377
10,0.3338934083385386,2.0279433727264404
1,1,3.0834686756134033
2,0.8302105799119445,2.2145955562591553
5,0.6088100579261002,2.060197114944458
10,0.3797448728875543,2.379934072494507
1,1,2.9202141761779785
2,0.24995790608004578,2.2153208255767822
5,0.03996817699651462,2.0493667125701904
10,0.00997204963715041,2.028310537338257
1,1,3.0632922649383545
2,0.6560942395987017,2.6503264904022217
5,0.4085801239726077,2.4199306964874268
10,0.30224084736646606,2.397794246673584
1,1,3.326563835144043
2,0.8050293838327056,2.4764280319213867
5,0.6202227857048719,2.343430280685425
10,0.509730090894684,2.402251958847046
1,1,2.957608699798584
2,0.7197740750996082,2.24606990814209
5,0.30390549329147065,2.0027058124542236
10,0.1958795464440259,1.8753247261047363
1,1,3.4777626991271973
2,0.7472216449660786,2.5625674724578857
5,0.4416091713242351,2.230644941329956
10,0.24974444313485583,2.3619742393493652
1,1,3.224381446838379
2,0.24995790608004578,2.4884161949157715
5,0.03996817699651462,2.3356363773345947
10,0.00997204963715041,2.400641441345215
1,1,2.903419017791748
2,0.6279057115411261,2.2497940063476562
5,0.4116328535198995,2.038449764251709
10,0.3361866875464409,1.970116376876831
1,1,3.3099215030670166
2,0.7816489832354369,2.649935483932495
5,0.5342181961942619,2.4356303215026855
10,0.380320693339164,2.3115828037261963
1,1,3.354840040206909
2,0.24995790608004578,2.41684889793396
5,0.03996817699651462,2.305919885635376
10,0.00997204963715041,2.336862802505493
1,1,3.3925514221191406
2,0.24995790608004578,2.493594169616699
5,2.646899138842028e-4,2.3593077659606934
10,9.407593997311708e-5,2.3069040775299072
1,1,3.397665500640869
2,0.848082456472244,2.6118884086608887
5,0.5896108322848905,2.3308589458465576
10,0.30147675475238817,2.3703863620758057
1,1,3.3947994709014893
2,0.5380761546579036,2.662853717803955
5,0.007126147881876999,2.4311282634735107
10,0.02856174509853191,2.3007993698120117
1,1,3.4222354888916016
2,0.6320787696498303,2.415254592895508
5,0.3585125556944766,2.3361175060272217
10,0.25153323719956516,2.188946008682251
1,1,3.1843924522399902
2,0.785882794875733,2.5043716430664062
5,0.5663936612207421,2.413952112197876
10,0.445780713325188,2.4415862560272217
1,1,3.3031179904937744
2,0.6016732060757678,2.255500316619873
5,0.3041802513332103,2.327594757080078
10,0.04348668128401802,2.20357346534729
1,1,3.249523401260376
2,0.6216058453832718,2.4819111824035645
5,0.29053790201312557,2.1924006938934326
10,0.09518774653643575,2.255972146987915
1,1,3.407863140106201
2,0.5602178614036221,2.5255661010742188
5,0.2665295180992066,2.2670273780822754
10,0.14295785531261315,2.352400064468384
1,1,3.465646743774414
2,0.8391882862450522,2.608447551727295
5,0.5272009580295309,2.3891494274139404
10,0.36810828930847117,2.314817190170288
1,1,2.7938530445098877
2,0.7739456223861981,2.1888413429260254
5,0.4969806048413641,1.9661166667938232
10,0.3599003369044284,2.207507371902466
1,1,3.4424381256103516
2,0.6795730571551245,2.189103603363037
5,0.3169471156011589,2.0168893337249756
10,0.14854147387546876,1.829820156097412
1,1,3.523200035095215
2,0.3625174246711506,2.6918118000030518
5,0.2139674243677713,2.456820487976074
10,0.16287469353213246,2.3185386657714844
1,1,3.3775062561035156
2,0.7059523175629617,2.5762434005737305
5,0.41217795226949583,2.406755208969116
10,0.30922871666577,2.333087205886841
1,1,3.376060962677002
2,0.24995790608004578,2.499788522720337
5,0.03996817699651462,2.3290512561798096
10,5.5094196890333754e-5,2.3721513748168945
1,1,2.8953607082366943
2,0.7739624035438192,2.3158960342407227
5,0.4898892755885647,1.9898526668548584
10,0.3174108566370072,2.0454373359680176
1,1,3.497765302658081
2,0.24995790608004578,2.630620002746582
5,0.03996817699651462,2.3463432788848877
10,0.00997204963715041,2.3290929794311523
1,1,3.4293949604034424
2,0.24995790608004578,2.5954930782318115
5,0.03996817699651462,2.405273199081421
10,0.00997204963715041,2.3292429447174072
1,1,3.365745782852173
2,0.24995790608004578,2.4561095237731934
5,0.03996817699651462,2.2302956581115723
10,0.00997204963715041,2.3197810649871826
1,1,3.360976219177246
2,0.48355631450188463,2.6540286540985107
5,0.11704966120407855,2.155679941177368
10,0.05558980302113233,2.120347499847412
1,1,3.470238447189331
2,0.24995790608004578,2.5022518634796143
5,0.03996817699651462,2.3768277168273926
10,0.00997204963715041,2.3525660037994385
1,1,3.3432397842407227
2,0.6515296240447096,2.5497753620147705
5,0.33893014093044405,2.324561595916748
10,0.18444945503346666,2.1784300804138184
1,1,3.418412208557129
2,0.740394617599589,2.4849307537078857
5,0.47018194648545697,2.201831817626953
10,0.29012641058420824,2.246779441833496
1,1,3.5944478511810303
2,0.24995790608004578,2.6517624855041504
5,0.03996817699651462,2.402865171432495
10,0.00997204963715041,2.2140443325042725
1,1,3.3869900703430176
2,0.5848428269969164,2.4482977390289307
5,0.24083283700461322,2.3986642360687256
10,0.08694681084667392,2.246225118637085
1,1,2.9448094367980957
2,0.8277568394050249,2.474644660949707
5,0.5763432656068687,2.2845358848571777
10,0.19033719142408712,2.2296793460845947
1,1,3.6066834926605225
2,0.6950583879594255,2.477215528488159
5,0.4140494152906907,2.3628904819488525
10,0.031634159949825096,2.2634129524230957
1,1,3.3361847400665283
2,0.24995790608004578,2.582688808441162
5,0.03996817699651462,2.3242921829223633
10,0.00997204963715041,2.325096368789673
1,1,3.2870500087738037
2,0.24977199955242937,2.5304644107818604
5,0.03983838408610523,2.280165672302246
10,0.009868012648468528,2.2839698791503906
1,1,3.393929958343506
2,0.7341158167000998,2.6223032474517822
5,0.4346004342361911,2.2902379035949707
10,0.2623734096240921,2.2488553524017334
1,1,2.473388433456421
2,0.8582599653466678,2.087787628173828
5,0.6944096631986895,2.1356287002563477
10,0.5730216927043835,1.9922199249267578
1,1,3.02797269821167
2,0.24995790608004578,2.3004136085510254
5,0.03996817699651462,2.02483868598938
10,0.00997204963715041,1.987034559249878
1,1,2.874720811843872
2,0.5414007257293084,2.1717512607574463
5,0.27960337790241346,2.1502437591552734
10,0.20477809482899859,2.016446352005005
1,1,2.8055882453918457
2,0.7577907633367627,2.4190666675567627
5,0.5716314417726297,2.2748265266418457
10,0.4797690972265375,2.3181540966033936
1,1,3.274895429611206
2,0.24995790608004578,2.531696319580078
5,0.03996817699651462,2.3096578121185303
10,0.00997204963715041,2.149643659591675
1,1,2.992037057876587
2,0.24995790608004578,2.0930936336517334
5,0.03996817699651462,1.916517972946167
10,0.00997204963715041,2.221417188644409
1,1,3.6066997051239014
2,0.754265949816624,2.735846519470215
5,0.5224905629509766,2.4267425537109375
10,0.26253939741570903,2.406238555908203
1,1,3.2991297245025635
2,0.24995790608004578,2.592595100402832
5,0.03996817699651462,2.358689308166504
10,0.00997204963715041,2.2919044494628906
1,1,3.485273838043213
2,0.01093080222989028,2.1928060054779053
5,0.06836039675756869,2.0568485260009766
10,0.27398985530312986,1.981963872909546
1,1,3.503981828689575
2,0.73553389771329,2.517298936843872
5,0.2568149601827883,2.319226026535034
10,0.09758831470566601,2.037278890609741
1,1,3.4308083057403564
2,0.7408662261291448,2.532963275909424
5,0.4241783945759133,2.3316569328308105
10,0.3087815840585868,2.2575290203094482
1,1,3.3368279933929443
2,0.24995790608004578,2.447427749633789
5,0.03996817699651462,2.3197853565216064
10,0.00997204963715041,2.336608648300171
1,1,3.3431456089019775
2,0.8624638998694133,2.5138447284698486
5,0.5953574569015194,2.198765993118286
10,0.31749871783116806,2.3544247150421143
1,1,3.495239496231079
2,0.8108592483861412,2.593153238296509
5,0.6173434975654692,2.357616424560547
10,0.5076645345696078,2.2600057125091553
1,1,3.4214022159576416
2,0.24995790608004578,2.5460736751556396
5,0.03996817699651462,2.4093689918518066
10,0.00997204963715041,2.303847074508667
1,1,3.3561220169067383
2,0.24995790608004578,2.5985937118530273
5,3.041718188471432e-5,2.268500328063965
10,1.7193189029569673e-5,2.3523242473602295
1,1,3.468235492706299
2,0.6608536218642613,2.5292391777038574
5,0.3327737167610361,2.355299949645996
10,0.06654299073719014,2.363654136657715
1,1,3.3315556049346924
2,0.6852186356444846,2.5252766609191895
5,0.3512865676982822,2.356171131134033
10,0.2045984121647219,2.3213584423065186
1,1,3.181579351425171
2,0.7087378421597846,2.6126317977905273
5,0.4019874557914373,2.3030214309692383
10,0.2545230912455113,2.3310770988464355
1,1,3.340970039367676
2,0.7366805049377668,2.498241901397705
5,0.4184506098385095,2.240640878677368
10,0.1968368269141982,2.38478946685791
1,1,2.8916964530944824
2,0.24995790608004578,2.2227602005004883
5,0.03996817699651462,1.9528608322143555
10,0.00997204963715041,2.120030403137207
1,1,3.1457414627075195
2,0.8621366918970279,2.3405420780181885
5,0.6459259598128553,2.025364637374878
10,0.48901104480194074,2.1029775142669678
1,1,3.0251598358154297
2,0.24995790608004578,2.1713082790374756
5,0.03996817699651462,2.021425247192383
10,0.00997204963715041,2.017580509185791
1,1,3.2725718021392822
2,0.24995790608004578,2.4512939453125
5,0.03996817699651462,2.282762289047241
10,0.00997204963715041,2.361285448074341
1,1,2.7172319889068604
2,0.24977731614812018,2.395312547683716
5,0.039861196355224025,2.3775219917297363
10,0.009930283430118187,2.0007097721099854
1,1,3.214240789413452
2,0.7777423716346351,2.514500856399536
5,0.6130316799826252,2.103799819946289
10,0.5247849924685642,1.9301695823669434
1,1,3.4485855102539062
2,0.24995790608004578,2.5954477787017822
5,0.03996817699651462,2.301583766937256
10,0.00997204963715041,2.3022267818450928
1,1,3.2558505535125732
2,0.23920702839918365,2.538947343826294
5,0.04685375508103023,2.335610866546631
10,0.1877907997021452,1.995894432067871
1,1,3.2504210472106934
2,0.7653157295042045,2.360642671585083
5,0.525075634740328,2.3730504512786865
10,0.4036516692583543,2.3605153560638428
1,1,3.3068740367889404
2,0.24995790608004578,2.5297605991363525
5,0.03996817699651462,2.2909300327301025
10,0.00997204963715041,2.2440435886383057
1,1,3.4130685329437256
2,0.815582279684278,2.38590407371521
5,0.619839957734232,2.085358142852783
10,0.4749961406342662,2.0873427391052246
1,1,3.421201705932617
2,0.6705654110593788,2.53066086769104
5,0.02040775302876847,2.383573293685913
10,0.08179468763535526,2.3007798194885254
1,1,3.3832833766937256
2,0.7229131284885959,2.4007272720336914
5,0.3850084136465439,2.1259918212890625
10,0.23574021690529243,2.324512481689453
1,1,3.1950366497039795
2,0.2502686099074304,2.4643356800079346
5,0.03995108557121147,2.3473334312438965
10,0.00996679884747797,2.1980206966400146
1,1,3.437333583831787
2,0.7881511005573457,2.599155902862549
5,0.5230903603078092,2.45270037651062
